"","control_1","control_2","control_3","IDD_1","IDD_2","IDD_3"
"hsa-miR-423-5p ",3409.25,3647.33333333333,2674.33333333333,6331.75,3236.83333333333,5199.08333333333
"hsa-miR-424-3p ",188,162.5,197.583333333333,131,114.75,126.166666666667
"hsa-miR-424-5p ",303,258.916666666667,295.75,125.333333333333,167,143.416666666667
"hsa-miR-425-3p ",155.5,157.833333333333,155.5,206.5,131.333333333333,131.166666666667
"hsa-miR-425-5p ",482.5,539.666666666667,434.166666666667,1024,427,509.833333333333
"hsa-miR-4286 ",112.75,177.833333333333,131,203.333333333333,113,151.833333333333
"hsa-miR-429 ",112.75,104.416666666667,102.416666666667,105.333333333333,131.333333333333,157.833333333333
"hsa-miR-431-3p ",111.666666666667,116,115,108.5,105.5,99.3333333333333
"hsa-miR-431-5p ",441.666666666667,462.166666666667,472.166666666667,359.5,331.333333333333,317
"hsa-miR-432-5p ",803,885.333333333333,627.333333333333,1383.5,462.166666666667,651
"hsa-miR-433-3p ",371.666666666667,418.083333333333,390.666666666667,251.833333333333,264.333333333333,260.333333333333
"hsa-miR-4421 ",91.8333333333333,90.1666666666667,90,100.833333333333,96,96
"hsa-miR-4423-5p ",90.5833333333333,91.1666666666667,90,95.75,90.25,105.166666666667
"hsa-miR-4473 ",100.583333333333,100.166666666667,112,99.3333333333333,104.166666666667,97.3333333333333
"hsa-miR-4485-3p ",96.9166666666667,104.416666666667,105.333333333333,90.3333333333333,89.4166666666667,89.1666666666667
"hsa-miR-449a ",96,97.5833333333333,100.333333333333,93.6666666666667,118.333333333333,96
"hsa-miR-449c-5p ",92.9166666666667,93.3333333333333,94.3333333333333,98.6666666666667,116.333333333333,102.666666666667
"hsa-miR-450a-5p ",322.666666666667,243.75,309.5,114.75,172.666666666667,157.833333333333
"hsa-miR-450b-5p ",199.833333333333,196.833333333333,264.333333333333,99.3333333333333,184.166666666667,110.166666666667
"hsa-miR-451a ",163.083333333333,108.083333333333,96.3333333333333,232.666666666667,113,198.333333333333
"hsa-miR-452-5p ",465.333333333333,465.333333333333,381,1771.33333333333,742.166666666667,578.166666666667
"hsa-miR-4521 ",98.1666666666667,99.3333333333333,90,94.9166666666667,92.8333333333333,91.8333333333333
"hsa-miR-454-3p ",191.666666666667,161.083333333333,271,108.5,280.5,142.583333333333
"hsa-miR-454-5p ",105.333333333333,101.166666666667,106.416666666667,102.666666666667,105.5,93.3333333333333
"hsa-miR-455-3p ",329.833333333333,290.333333333333,358.583333333333,206.5,322.666666666667,450.416666666667
"hsa-miR-455-5p ",2241.5,2651.83333333333,2054.33333333333,4510.16666666667,2418.5,5716.16666666667
"hsa-miR-4677-3p ",125.833333333333,123.166666666667,122,117.583333333333,136.5,133.5
"hsa-miR-4683 ",100.583333333333,95.5,100.333333333333,115.833333333333,99.3333333333333,110.166666666667
"hsa-miR-4742-3p ",89.8333333333333,89,96.3333333333333,90.3333333333333,96,90
"hsa-miR-4746-5p ",95.5,90.1666666666667,94.3333333333333,104.166666666667,91.5833333333333,100.166666666667
"hsa-miR-4775 ",252.5,192.333333333333,371.666666666667,99.3333333333333,146.25,111.833333333333
"hsa-miR-483-3p ",104.083333333333,104.416666666667,100.333333333333,148.166666666667,91.5833333333333,101.75
"hsa-miR-483-5p ",114.166666666667,118.333333333333,105.333333333333,616.5,99.3333333333333,118.833333333333
"hsa-miR-484 ",1123.16666666667,1139,1002,746.833333333333,1669.66666666667,1253.33333333333
"hsa-miR-485-3p ",636.666666666667,722,603.666666666667,453.666666666667,371.666666666667,338.833333333333
"hsa-miR-485-5p ",244.666666666667,243.75,214.666666666667,278.666666666667,229.5,191.666666666667
"hsa-miR-486-3p ",338.833333333333,371.666666666667,295.75,221.833333333333,126.166666666667,150.75
"hsa-miR-486-5p ",1185.16666666667,1288.16666666667,985,636.666666666667,315.416666666667,482.5
"hsa-miR-487a-3p ",210.333333333333,229.25,232.666666666667,116.166666666667,150.75,152.666666666667
"hsa-miR-487a-5p ",143.416666666667,151.583333333333,144.333333333333,173.166666666667,136.5,116
"hsa-miR-487b-3p ",627.333333333333,593.666666666667,660.333333333333,281.333333333333,546,383.333333333333
"hsa-miR-487b-5p ",102.666666666667,95.5,100.333333333333,93.6666666666667,96,91.8333333333333
"hsa-miR-490-3p ",225.5,304.5,243.75,836.5,225.5,539.666666666667
"hsa-miR-490-5p ",128.333333333333,128.333333333333,142.666666666667,115.833333333333,113,157.833333333333
"hsa-miR-491-5p ",136.333333333333,124.833333333333,118.916666666667,347.833333333333,129.166666666667,122.5
"hsa-miR-493-3p ",4567.66666666667,5529.16666666667,4723,3112.66666666667,1842.16666666667,3209.33333333333
"hsa-miR-493-5p ",6434.66666666667,4648,10045.6666666667,772.166666666667,4006.33333333333,1744.83333333333
"hsa-miR-494-3p ",336,297.166666666667,332.833333333333,114.75,298.25,186.666666666667
"hsa-miR-494-5p ",105.333333333333,114.75,105.333333333333,133.5,106.75,114.75
"hsa-miR-495-3p ",1339.83333333333,1112.16666666667,1806.83333333333,934.5,962.5,742.166666666667
"hsa-miR-496 ",107.583333333333,106.166666666667,118.916666666667,101.833333333333,119,93.3333333333333
"hsa-miR-497-5p ",178.833333333333,194.75,186.666666666667,381,194,251.833333333333
"hsa-miR-499a-5p ",117.583333333333,106.166666666667,115,95.75,164.25,117.333333333333
"hsa-miR-499b-3p ",91.8333333333333,93.3333333333333,96.3333333333333,90.3333333333333,99.3333333333333,97.3333333333333
"hsa-miR-500a-3p ",539.666666666667,530.666666666667,427,1401.66666666667,525.333333333333,795.166666666667
"hsa-miR-500a-5p ",125.833333333333,127,124.416666666667,124.333333333333,134.416666666667,112.333333333333
"hsa-miR-501-3p ",359.5,334.416666666667,358.583333333333,427,331.333333333333,486.666666666667
"hsa-miR-5010-3p ",94.1666666666667,93.3333333333333,98.5,95.75,96,95.5
"hsa-miR-502-3p ",1002,1051.5,746.833333333333,1687.66666666667,1002,1464.83333333333
"hsa-miR-503-5p ",232.666666666667,215.166666666667,207.666666666667,135.5,127.166666666667,146.166666666667
"hsa-miR-504-5p ",328.5,328.5,420.5,246.166666666667,1471.83333333333,434.166666666667
"hsa-miR-505-3p ",267.083333333333,256.833333333333,257.166666666667,352,228.25,271
"hsa-miR-505-5p ",100.583333333333,96.75,102.416666666667,94.9166666666667,96,92.8333333333333
"hsa-miR-532-3p ",383.333333333333,402.833333333333,352,447.166666666667,414.166666666667,640.25
"hsa-miR-532-5p ",3480.83333333333,3480.83333333333,3209.33333333333,2426.5,3924,3924
"hsa-miR-539-3p ",412.666666666667,377.666666666667,552.166666666667,113.666666666667,357.666666666667,182.916666666667
"hsa-miR-539-5p ",123.333333333333,122.166666666667,118.916666666667,102.666666666667,109.333333333333,101.75
"hsa-miR-541-3p ",96.9166666666667,96.75,92,99.3333333333333,92.8333333333333,92.8333333333333
"hsa-miR-541-5p ",95.5,102.333333333333,95.5,110.666666666667,91.5833333333333,95.5
"hsa-miR-542-3p ",237.833333333333,236.5,172.666666666667,265,127.166666666667,150.75
"hsa-miR-543 ",1024,899.666666666667,1150.66666666667,171,753.166666666667,586.833333333333
"hsa-miR-548a-3p ",106.333333333333,108.083333333333,112.833333333333,100.833333333333,127.166666666667,121.333333333333
"hsa-miR-548aa ",100.583333333333,92.1666666666667,94.3333333333333,96.6666666666667,96,94.25
"hsa-miR-548ab ",108.416666666667,104.416666666667,105.333333333333,96.6666666666667,93.75,92.8333333333333
"hsa-miR-548ad-5p ",96.9166666666667,96.75,100.333333333333,90.3333333333333,105.5,99.3333333333333
"hsa-miR-548ae-5p ",96.9166666666667,96.75,100.333333333333,90.3333333333333,105.5,99.3333333333333
"hsa-miR-548ah-3p ",94.1666666666667,90.1666666666667,97.3333333333333,96.6666666666667,96,108.083333333333
"hsa-miR-548aj-5p ",99.3333333333333,95.5,104.166666666667,100.833333333333,106.75,96
"hsa-miR-548aq-3p ",99.3333333333333,95.5,104.166666666667,100.833333333333,106.75,96
"hsa-miR-548ar-3p ",92.9166666666667,93.3333333333333,98.5,90.3333333333333,100.333333333333,94.25
"hsa-miR-548ay-3p ",104.083333333333,99.3333333333333,113.75,93.6666666666667,97.4166666666667,97.3333333333333
"hsa-miR-548ay-5p ",112.75,104.416666666667,116.333333333333,90.3333333333333,124.416666666667,104.166666666667
"hsa-miR-548ba ",91.8333333333333,93.3333333333333,93.0833333333333,100.833333333333,101.166666666667,91.8333333333333
"hsa-miR-548bc ",95.5,99.3333333333333,102.416666666667,99.3333333333333,99.3333333333333,97.3333333333333
"hsa-miR-548d-5p ",117.583333333333,106.166666666667,123.166666666667,94.9166666666667,124.416666666667,106.583333333333
"hsa-miR-548e-3p ",163.083333333333,188,221.833333333333,111.833333333333,195.5,157.833333333333
"hsa-miR-548f-5p ",100.583333333333,104.416666666667,108.166666666667,100.833333333333,102.666666666667,103.5
"hsa-miR-548g-5p ",99.3333333333333,95.5,104.166666666667,100.833333333333,106.75,96
"hsa-miR-548h-5p ",106.333333333333,100.166666666667,105.333333333333,93.6666666666667,96,108.5
"hsa-miR-548k ",229.25,208.666666666667,207.666666666667,158,244.666666666667,234.333333333333
"hsa-miR-548n ",94.1666666666667,92.1666666666667,89,90.3333333333333,100.333333333333,94.25
"hsa-miR-548o-3p ",143.416666666667,144,181.666666666667,110.666666666667,190.833333333333,171
"hsa-miR-548t-3p ",100.583333333333,92.1666666666667,94.3333333333333,96.6666666666667,96,94.25
"hsa-miR-548u ",96.9166666666667,100.166666666667,97.3333333333333,101.833333333333,102.666666666667,97.3333333333333
"hsa-miR-548w ",104.083333333333,92.1666666666667,99.3333333333333,95.75,100.333333333333,97.3333333333333
"hsa-miR-548x-5p ",99.3333333333333,95.5,104.166666666667,100.833333333333,106.75,96
"hsa-miR-549a-3p ",148.166666666667,149.833333333333,157.666666666667,119.25,105.5,105.5
"hsa-miR-549a-5p ",129.916666666667,159.166666666667,129.166666666667,133.5,107.916666666667,105.166666666667
"hsa-miR-550a-3p ",99.3333333333333,99.3333333333333,99.3333333333333,94.9166666666667,107.916666666667,99.3333333333333
"hsa-miR-550a-5p ",105.333333333333,112,109.333333333333,122.5,102.666666666667,118
"hsa-miR-550b-2-5p ",99.3333333333333,99.3333333333333,99.3333333333333,94.9166666666667,107.916666666667,99.3333333333333
"hsa-miR-561-5p ",91.8333333333333,96.75,94.3333333333333,106.166666666667,97.4166666666667,104.166666666667
"hsa-miR-5699-3p ",90.5833333333333,96.75,97.3333333333333,100.833333333333,92.8333333333333,105.5
"hsa-miR-5699-5p ",96,112,102.416666666667,122.5,99.3333333333333,108.083333333333
"hsa-miR-574-3p ",5257.83333333333,4510.16666666667,6434.66666666667,3924,5257.83333333333,3385.5
"hsa-miR-574-5p ",962.5,1167.33333333333,836.5,2348.16666666667,1024,1383.5
"hsa-miR-576-3p ",196.166666666667,221.5,192,729,267.083333333333,332.833333333333
"hsa-miR-576-5p ",136.333333333333,110.166666666667,133.666666666667,116.583333333333,174.5,119.666666666667
"hsa-miR-579-3p ",94.1666666666667,93.3333333333333,93.0833333333333,92.5,96,92.8333333333333
"hsa-miR-579-5p ",90.5833333333333,101.166666666667,93.0833333333333,118.5,90.25,109.333333333333
"hsa-miR-580-3p ",89.8333333333333,97.5833333333333,91.1666666666667,104.166666666667,99.3333333333333,91.1666666666667
"hsa-miR-582-3p ",234.333333333333,269.75,243.75,398.5,382.166666666667,427
"hsa-miR-582-5p ",169.5,164.25,201,146.25,210.333333333333,149.5
"hsa-miR-584-5p ",172.25,173.666666666667,171,149,162.5,209.666666666667
"hsa-miR-589-5p ",280.5,317,268.5,1002,274.333333333333,462.166666666667
"hsa-miR-590-3p ",158,130.166666666667,229,90.3333333333333,221.5,113.666666666667
"hsa-miR-598-3p ",229.25,211.75,251.833333333333,143.416666666667,147.5,154.166666666667
"hsa-miR-615-3p ",2574.83333333333,2768.83333333333,1911.16666666667,4648,2054.33333333333,4979.33333333333
"hsa-miR-616-5p ",92.9166666666667,90.1666666666667,101.166666666667,95.75,104.166666666667,96.6666666666667
"hsa-miR-618 ",109.5,106.166666666667,104.166666666667,90.3333333333333,97.4166666666667,100.75
"hsa-miR-624-5p ",110.833333333333,100.166666666667,121.083333333333,90.3333333333333,121.25,108.083333333333
"hsa-miR-625-3p ",158,139.5,168.166666666667,117.583333333333,237.833333333333,189
"hsa-miR-625-5p ",112.75,113.666666666667,101.166666666667,106.833333333333,111.5,114.75
"hsa-miR-627-3p ",90.5833333333333,89.4166666666667,97.3333333333333,90.3333333333333,101.166666666667,90
"hsa-miR-628-5p ",246.166666666667,205,260.333333333333,108.5,260.333333333333,192.333333333333
"hsa-miR-629-3p ",94.1666666666667,93.3333333333333,92,95.75,96,90.8333333333333
"hsa-miR-629-5p ",176.833333333333,175.333333333333,152.25,530.666666666667,121.25,168.166666666667
"hsa-miR-641 ",129.916666666667,109.333333333333,129.166666666667,110.666666666667,134.416666666667,116
"hsa-miR-642a-3p ",89,91.1666666666667,91.1666666666667,96.6666666666667,96,91.8333333333333
"hsa-miR-642a-5p ",98.1666666666667,93.3333333333333,96.3333333333333,106.166666666667,146.25,98.5833333333333
"hsa-miR-642b-5p ",89,91.1666666666667,91.1666666666667,96.6666666666667,96,91.8333333333333
"hsa-miR-6500-3p ",112.75,108.083333333333,110.666666666667,116.583333333333,130.333333333333,123.583333333333
"hsa-miR-651-5p ",169.5,154.333333333333,164.833333333333,107.75,282.166666666667,220
"hsa-miR-6511b-3p ",108.416666666667,118.333333333333,112,131,102.666666666667,110.166666666667
"hsa-miR-652-3p ",124.416666666667,144,132.75,220.666666666667,142.666666666667,215.666666666667
"hsa-miR-654-3p ",3697.66666666667,3793.16666666667,4006.33333333333,590.666666666667,2916.83333333333,1718.66666666667
"hsa-miR-654-5p ",450.416666666667,509.833333333333,453.666666666667,434.166666666667,366.333333333333,441.666666666667
"hsa-miR-655-3p ",704.166666666667,603.666666666667,772.166666666667,150.166666666667,729,322.666666666667
"hsa-miR-656-3p ",660.333333333333,525.333333333333,962.5,124.333333333333,1288.16666666667,286.333333333333
"hsa-miR-656-5p ",91.8333333333333,98.5,94.3333333333333,109.5,100.333333333333,92.8333333333333
"hsa-miR-659-5p ",110.833333333333,118.916666666667,108.166666666667,257.5,117.583333333333,128.333333333333
"hsa-miR-660-3p ",99.3333333333333,104.416666666667,102.416666666667,102.666666666667,99.3333333333333,97.3333333333333
"hsa-miR-660-5p ",252.5,269.75,303,163.666666666667,303,244.666666666667
"hsa-miR-664a-3p ",415.666666666667,366.333333333333,633,140,583,214.666666666667
"hsa-miR-664a-5p ",191.666666666667,233.5,172.666666666667,465.333333333333,188,174.5
"hsa-miR-664b-3p ",108.416666666667,108.083333333333,110.666666666667,104.166666666667,111.5,100.166666666667
"hsa-miR-665 ",277.333333333333,398.5,221.833333333333,286.333333333333,171.416666666667,264.333333333333
"hsa-miR-668-3p ",96,101.166666666667,100.333333333333,94.9166666666667,102.666666666667,90
"hsa-miR-671-3p ",172.25,203.333333333333,176.083333333333,229,159.166666666667,236.5
"hsa-miR-671-5p ",140.5,181.666666666667,138.75,566,121.25,189
"hsa-miR-6716-3p ",96.9166666666667,95.5,90,108.5,91.5833333333333,98.5833333333333
"hsa-miR-6720-3p ",117.583333333333,113.666666666667,113.75,128.166666666667,113,123.583333333333
"hsa-miR-7-1-3p ",133.25,112,154.166666666667,99.3333333333333,141.333333333333,108.5
"hsa-miR-7-5p ",4771.58333333333,4270.75,5486,1890.83333333333,3745.41666666667,8256.41666666667
"hsa-miR-708-3p ",146.166666666667,124.083333333333,126.166666666667,242.833333333333,168.833333333333,222.166666666667
"hsa-miR-708-5p ",651,578.166666666667,525.333333333333,1139,1083.16666666667,1083.16666666667
"hsa-miR-744-3p ",101.75,102.333333333333,98.5,99.3333333333333,102.666666666667,94.25
"hsa-miR-744-5p ",1603,2054.33333333333,1253.33333333333,4210.33333333333,1339.83333333333,2096.16666666667
"hsa-miR-758-3p ",722,729,780.333333333333,244.666666666667,566,552.166666666667
"hsa-miR-766-3p ",101.75,106.166666666667,108.166666666667,125.333333333333,107.916666666667,105.166666666667
"hsa-miR-769-3p ",112.75,120.833333333333,108.166666666667,225.5,124.416666666667,140
"hsa-miR-769-5p ",750,934.5,694.333333333333,2241.5,921.833333333333,1167.33333333333
"hsa-miR-7704 ",94.1666666666667,103.833333333333,93.0833333333333,121.083333333333,89.4166666666667,97.3333333333333
"hsa-miR-7706 ",140.5,144,135.25,212.5,138,220
"hsa-miR-7974 ",104.083333333333,108.083333333333,96.3333333333333,113.666666666667,109.333333333333,220
"hsa-miR-874-3p ",121.083333333333,116,106.416666666667,272.666666666667,111.5,118
"hsa-miR-877-5p ",101.75,101.166666666667,98.5,129.166666666667,92.8333333333333,116
"hsa-miR-887-3p ",90.5833333333333,96.75,94.3333333333333,176.083333333333,93.75,101.75
"hsa-miR-889-3p ",780.333333333333,633,934.5,129.666666666667,795.166666666667,329.166666666667
"hsa-miR-9-5p ",181.666666666667,164.25,189,104.833333333333,181.666666666667,121.333333333333
"hsa-miR-92a-1-5p ",107.583333333333,102.333333333333,108.166666666667,162.5,111.5,163.666666666667
"hsa-miR-92a-3p ",7118.66666666667,6434.66666666667,7903.66666666667,2574.83333333333,8609.16666666667,6694.66666666667
"hsa-miR-92b-3p ",1202,1253.33333333333,1457.83333333333,655.666666666667,1525.83333333333,956.5
"hsa-miR-92b-5p ",98.1666666666667,112,96.3333333333333,137.5,102.666666666667,101.75
"hsa-miR-93-3p ",111.666666666667,121.083333333333,121.083333333333,192,119.833333333333,139
"hsa-miR-93-5p ",6228.83333333333,6228.83333333333,5257.83333333333,3697.66666666667,4567.66666666667,6011.83333333333
"hsa-miR-941 ",823,823,704.166666666667,1417.66666666667,359.5,722
"hsa-miR-942-5p ",96,95.5,95.5,98.6666666666667,104.166666666667,103.5
"hsa-miR-95-3p ",92.9166666666667,94.1666666666667,99.3333333333333,96.6666666666667,150.75,110.166666666667
"hsa-miR-96-5p ",95.5,91.1666666666667,95.5,97.5833333333333,94.5,101.75
"hsa-miR-98-3p ",105.333333333333,94.1666666666667,94.3333333333333,97.5833333333333,93.75,92.8333333333333
"hsa-miR-98-5p ",2651.83333333333,2391.33333333333,4210.33333333333,1471.83333333333,2696.83333333333,2651.83333333333
"hsa-miR-9903 ",99.3333333333333,98.5,94.3333333333333,99.3333333333333,96,99.3333333333333
"hsa-miR-99a-3p ",104.083333333333,100.166666666667,104.166666666667,104.166666666667,121.25,104.166666666667
"hsa-miR-99a-5p ",79368.8333333333,83763.6666666667,75422.5,189972.833333333,198409.5,213596.166666667
"hsa-miR-99b-3p ",643.833333333333,746.833333333333,592.166666666667,1288.16666666667,539.666666666667,885.333333333333
"hsa-miR-99b-5p ",29004.6666666667,29004.6666666667,24398,40711.1666666667,21221.3333333333,32465.5
